Date	Precipitation[mmd-1]	Temperature[degC]	PPFD[mmolm-2s-1]	PET[mmd-1]	
2014-04-30	0	13.9978368	567.830784	2.89007094713033
2014-05-01	7.9	12.8330298	253.362005	2.82585749887429
2014-05-02	3.6	6.9017898	81.604517	2.39223722476613
2014-05-03	0	7.7124336	545.988166	2.47299958648491
2014-05-04	0	6.6119778	564.739118	2.40366033229527
2014-05-05	0	9.2910664	619.878976	2.63232548598597
2014-05-06	0.7	12.9511514	406.028459	2.93559384346656
2014-05-07	0	14.3627134	534.502627	3.06284532483307
2014-05-08	1.4	12.3591388	391.343046	2.92760266507523
2014-05-09	1.4	14.710314	504.127012	3.12823471656222
2014-05-10	2.8	11.3693714	386.056298	2.88517758971535
2014-05-11	0.6	11.389259	587.648361	2.90388877980647
2014-05-12	0.2	11.371447	505.34822	2.91925436305962
2014-05-13	1.8	10.1365308	421.687745	2.83495937390938
2014-05-14	0.2	9.0785954	534.239836	2.76298910245947
2014-05-15	0	9.4593424	431.070951	2.80948620479613
2014-05-16	0	12.0339704	587.20007	3.03730558508203
2014-05-17	1	12.4876392	453.578277	3.08982968977308
2014-05-18	10.8	10.819612	98.87147	2.96653091102399
2014-05-19	0	15.2964338	642.927344	3.34801851939795
2014-05-20	0	19.0001778	702.828367	3.6525673274369
2014-05-21	0	19.7881886	698.051744	3.72827566236527
2014-05-22	0	21.155757	712.165198	3.84606708475561
2014-05-23	0	17.343936	510.71226	3.57064454662634
2014-05-24	0	16.3344144	541.227	3.50433461199281
2014-05-25	0	16.4790528	702.720159	3.52944278363544
2014-05-26	0	18.0746938	719.925279	3.66984476606979
2014-05-27	39	14.9340348	138.042874	3.42850619888954
2014-05-28	20.3	10.6250198	137.826458	3.0728626810642
2014-05-29	2.3	8.5398182	177.94082	2.89934000649126
2014-05-30	0	12.2894982	570.628741	3.23744611399688
2014-05-31	0	13.9792884	754.474643	3.3920503543327
2014-06-01	0	12.524803	687.076331	3.27682949181206
2014-06-02	0	13.9165446	630.622515	3.40561941972093
2014-06-03	0	15.2805638	616.045311	3.53020568616617
2014-06-04	0.2	16.467669	677.028417	3.63807765589026
2014-06-05	0.5	15.4024352	579.671864	3.55719632012493
2014-06-06	0	17.0777614	798.036213	3.70481839884137
2014-06-07	0	20.7470868	752.92881	4.00667979358614
2014-06-08	0	24.2215522	747.147395	4.27589172902137
2014-06-09	0	23.2021872	748.275853	4.20818444146635
2014-06-10	0.3	23.0797804	619.56981	4.20575312225835
2014-06-11	0	19.8670702	385.515257	3.96403138447181
2014-06-12	0	17.7687438	745.895271	3.79925426721445
2014-06-13	0	15.8228234	411.608915	3.64076642619803
2014-06-14	0	13.657937	370.659803	3.45767674067304
2014-06-15	0	15.2833764	665.001837	3.60175355379122
2014-06-16	0	14.4772858	538.398126	3.53495580846298
2014-06-17	0	16.1446436	592.177651	3.68037399866475
2014-06-18	0	16.7944444	711.670531	3.73710547374237
2014-06-19	0	14.2072274	278.064415	3.51674487232347
2014-06-20	0.5	13.8294936	374.709885	3.48449526308183
2014-06-21	0	13.6844536	298.855867	3.4720812910782
2014-06-22	0.5	14.921446	455.015902	3.57967134482681
2014-06-23	0	13.8983312	703.6322	3.48998086516864
2014-06-24	0.8	13.9289998	480.042936	3.49155909840835
2014-06-25	4.7	12.576364	449.729153	3.37071151090178
2014-06-26	0	13.528231	500.061471	3.45276483188325
2014-06-27	0.9	16.1625224	678.512417	3.67758762513724
2014-06-28	0.2	17.4921902	446.962113	3.78592084240993
2014-06-29	0.7	15.6240796	243.391384	3.62503463912882
2014-06-30	4.3	13.8940454	388.019506	3.47182370634773
2014-07-01	0	14.5960768	605.811897	3.52820770426017
2014-07-02	0	15.08028	714.004739	3.56480215010841
2014-07-03	0	18.071346	776.873761	3.80945666445927
2014-07-04	0	21.5973722	724.918319	4.08224241584424
2014-07-05	0	22.365763	552.295164	4.13328242712801
2014-07-06	0	23.705475	653.995507	4.2248276936243
2014-07-07	0.7	21.067032	451.568695	4.01790606686193
2014-07-08	21.1	18.2435724	119.075505	3.78651472847071
2014-07-09	16.7	16.067369	196.753606	3.5992523689644
2014-07-10	18.2	17.6717826	335.615772	3.72202902656856
2014-07-11	2.7	18.7336686	529.710546	3.79742139445432
2014-07-12	0	15.7112644	412.551873	3.54142044853267
2014-07-13	1.5	15.6299054	380.877758	3.52440801254973
2014-07-14	0.9	19.2291216	555.309538	3.80346732919469
2014-07-15	0	20.5176746	489.858974	3.89077408804935
2014-07-16	0	20.1509896	542.216333	3.85000299064321
2014-07-17	0	21.6623256	677.074792	3.95040324219218
2014-07-18	0	22.5521188	701.267076	4.00151816316454
2014-07-19	0	24.282421	728.257318	4.10988266764271
2014-07-20	0	25.669542	621.965851	4.18950736580768
2014-07-21	8.4	20.7862596	122.182629	3.82672461236416
2014-07-22	0	22.2217274	669.453836	3.91573570019039
2014-07-23	0	21.9206654	653.593591	3.87746417782277
2014-07-24	3.8	17.7430974	367.506304	3.54882322910886
2014-07-25	13.8	17.2286272	185.654526	3.49299530438834
2014-07-26	0	19.4383114	518.503257	3.64427087281777
2014-07-27	12.1	20.8434452	480.197519	3.72966720874812
2014-07-28	0.2	21.3261756	541.644375	3.74583653028605
2014-07-29	8.6	20.302257	314.190528	3.65345787108801
2014-07-30	0.1	19.2141888	165.326824	3.55533254420702
2014-07-31	0	19.3642512	550.950289	3.54715130019878
2014-08-01	0	19.6892186	590.832777	3.55107631294335
2014-08-02	4.7	22.4838174	592.208568	3.72623621487508
2014-08-03	27.8	20.066885	363.00793	3.53741217145398
2014-08-04	6.7	18.7121068	430.622659	3.41999047302518
2014-08-05	5.1	17.1036758	314.947987	3.28256500716401
2014-08-06	0	18.3233244	621.533017	3.35025427866587
2014-08-07	0	17.9910582	350.455767	3.30521107667984
2014-08-08	0	19.7352886	631.905556	3.40591785800378
2014-08-09	0	19.9744104	541.0415	3.3996377694009
2014-08-10	3.9	20.0061504	413.958581	3.37868097190696
2014-08-11	0.1	18.3902196	575.235323	3.24468499890407
2014-08-12	0	16.3117142	581.820571	3.07620917694716
2014-08-13	5.1	16.7057194	389.998172	3.08155483692566
2014-08-14	0.7	16.6759212	543.885833	3.05657839473307
2014-08-15	0.6	15.0296568	355.665224	2.91819923513517
2014-08-16	0.1	15.6122944	440.083156	2.93635689200971
2014-08-17	0	16.365217	415.983622	2.96499411205756
2014-08-18	1.8	15.5947504	407.574291	2.88850204990005
2014-08-19	0.4	14.409788	441.845406	2.78340753899908
2014-08-20	0	13.1877954	518.132257	2.67559151013469
2014-08-21	0	13.0704778	553.500913	2.64459536869804
2014-08-22	0	15.1939148	461.523858	2.76537449168418
2014-08-23	0	14.3739634	338.181854	2.68625418918763
2014-08-24	0	13.0605674	509.846593	2.57410269850852
2014-08-25	3.6	13.2425706	302.380365	2.56256377986942
2014-08-26	8.2	12.8760868	160.519284	2.51428718873803
2014-08-27	0	13.9610746	529.370462	2.56117863941815
2014-08-28	0	15.8469968	574.075949	2.65635166464486
2014-08-29	0.4	18.2458492	310.001321	2.77714493822487
2014-08-30	0.4	17.7793238	322.089734	2.72151332938789
2014-08-31	6.6	15.3479278	215.087184	2.54675306149768
2014-09-01	0	14.3708162	239.248551	2.46045729303067
2014-09-02	5.5	14.1805764	165.419574	2.42285505446768
2014-09-03	0	14.9220486	320.822151	2.44152182128005
2014-09-04	0	16.103596	410.186749	2.48454829717121
2014-09-05	0	18.3549976	427.948369	2.58536219815794
2014-09-06	2.5	19.2171354	379.3783	2.60388222079892
2014-09-07	18.4	18.3662472	371.834636	2.52786658541509
2014-09-08	0	17.3521052	256.407296	2.4431403272406
2014-09-09	0	15.0109072	405.487417	2.28469349797876
2014-09-10	1.6	14.5199408	226.433597	2.22989156737915
2014-09-11	2.8	13.6172908	335.646689	2.15250543637127
2014-09-12	0.6	14.5186684	37.91928	2.17528516925295
2014-09-13	0.7	15.3882392	76.039518	2.19458792369758
2014-09-14	0.3	15.1896294	77.399851	2.1560559280891
2014-09-15	0.1	16.8743304	196.119815	2.21522853521696
2014-09-16	0	18.0524622	405.951167	2.24517234733126
2014-09-17	0	17.4260984	460.30265	2.18439859181994
2014-09-18	0	16.965064	440.42324	2.13223877449583
2014-09-19	2.2	17.0926938	295.748742	2.10916560756652
2014-09-20	0.4	17.9107706	302.875032	2.11874092273074
2014-09-21	2.9	15.0801462	110.928966	1.95400295255731
2014-09-22	3.3	11.1678152	198.917772	1.73493478197499
2014-09-23	0	11.2813826	378.2653	1.71495316534141
2014-09-24	0	10.2072428	251.537923	1.63736988185146
2014-09-25	0.2	13.029832	247.982507	1.74636840595129
2014-09-26	0.4	13.6231164	97.248345	1.74699277801674
2014-09-27	1	14.1255334	346.575727	1.74258887335748
2014-09-28	0	12.9526914	376.750384	1.66283160726453
2014-09-29	0	17.3716584	374.416177	1.82740372125062
2014-09-30	0.2	17.063967	256.00538	1.78530413072456
2014-10-01	0	15.3258974	266.857126	1.68413223226538
2014-10-02	0	15.2050976	279.687539	1.65127312655193
2014-10-03	0	13.3079926	327.747483	1.54559314092985
2014-10-04	0	11.7285562	386.906506	1.45430417076093
2014-10-05	0	10.952063	311.794488	1.39740349202571
2014-10-06	0	12.7609118	201.916688	1.44512131772474
2014-10-07	0.8	12.6474782	97.01647	1.41501758679193
2014-10-08	1.5	14.2049506	106.214176	1.44904752377316
2014-10-09	0.1	18.2121002	150.007621	1.56908985819978
2014-10-10	0	14.8070744	128.798794	1.41857688362923
2014-10-11	3.9	13.7307246	58.478857	1.35340864081933
2014-10-12	0.2	13.9512982	262.729753	1.3356954925714
2014-10-13	0	14.6140226	152.295453	1.33327001078698
2014-10-14	0	14.45934	222.476265	1.30227221516945
2014-10-15	0	13.1043606	279.672081	1.23113767213066
2014-10-16	2.2	12.521053	117.761547	1.18728343325735
2014-10-17	0.1	13.0759018	126.139961	1.18163830181333
2014-10-18	0.1	12.5098038	255.711671	1.13946755669172
2014-10-19	0	15.7238532	313.402154	1.21651804077245
2014-10-20	2.2	13.7287828	144.999122	1.13062101821599
2014-10-21	5.7	11.9085508	119.49288	1.05168413393895
2014-10-22	8.6	8.580732	71.711186	0.928925357804747
2014-10-23	0.3	9.7129952	60.349315	0.942451692937581
2014-10-24	0	8.9867904	228.891471	0.90078475729152
2014-10-25	0	8.9495596	131.952293	0.879874087238074
2014-10-26	0	11.5810384	113.325007	0.933628859046929
2014-10-27	0	9.5754548	270.397084	0.858101896803302
2014-10-28	0	6.0101218	259.282545	0.743096675780848
2014-10-29	0	5.5291994	253.532047	0.713376973359794
2014-10-30	0	9.2577864	65.94523	0.792569473972936
2014-10-31	0	11.73927	133.544501	0.836503044631141
2014-11-01	0	12.0473632	244.07155	0.824649581511295
2014-11-02	0	11.4601048	224.315806	0.79133308463036
2014-11-03	0	13.5485876	180.692403	0.821626805800271
2014-11-04	0	10.7087896	68.619521	0.737137547509895
2014-11-05	4.1	9.080002	51.924526	0.682735896156861
2014-11-06	0.2	8.5386126	88.576223	0.654288749081986
2014-11-07	0.1	5.2432708	184.711568	0.567353837991132
2014-11-08	0	7.7447092	154.305036	0.606036368991853
2014-11-09	0	3.629483	131.596751	0.506789686240483
2014-11-10	0.7	6.0569282	133.822751	0.542561380685715
2014-11-11	0.1	5.0788122	85.592765	0.509911347747215
2014-11-12	0.2	6.9224142	44.334486	0.532601634316431
2014-11-13	0.1	8.5923164	23.929493	0.550996734374049
2014-11-14	0	9.5301882	110.233341	0.554829896804252
2014-11-15	0	8.9083776	122.522712	0.529911139090918
2014-11-16	1.7	7.9688318	19.817577	0.500215690888687
2014-11-17	0	6.0335584	118.781797	0.454468437699433
2014-11-18	2.1	6.9957378	11.65558	0.459463857494455
2014-11-19	0.7	4.5361506	16.679537	0.407828281287634
2014-11-20	0	4.7433984	31.25674	0.401077429635497
2014-11-21	0	5.0986998	60.890356	0.396816655642513
2014-11-22	0	4.2784132	147.750705	0.374689984222447
2014-11-23	0	4.930089	166.56349	0.375384862183023
2014-11-24	0.2	5.8873802	48.631902	0.380556017927089
2014-11-25	0	3.746332	57.736857	0.340980833294013
2014-11-26	0	2.4589174	153.547578	0.315295714653642
2014-11-27	0	0.997937	133.219876	0.288659685072115
2014-11-28	0	1.2509202	28.6752	0.285324660833658
2014-11-29	0	0.9263546	18.890078	0.274850627577809
2014-11-30	0	0.2267338	24.779701	0.260248268114454
2014-12-01	0	-1.5167598	26.093659	0.234159840954119
2014-12-02	0	-1.8390486	28.041408	0.225573418269751
2014-12-03	0.9	-2.0661174	16.571328	0.21843655627657
2014-12-04	0	0.113233	19.802119	0.238192268909791
2014-12-05	0	1.9504736	18.379953	0.254442505414718
2014-12-06	0	3.719815	122.800962	0.270116621642216
2014-12-07	0	3.0874912	28.257825	0.25832895245302
2014-12-08	0.1	2.679089	136.775291	0.249578436035804
2014-12-09	0	-0.8263798	155.464411	0.20847073381501
2014-12-10	0	2.1176114	22.507326	0.236115067068783
2014-12-11	1.6	3.803049	45.756653	0.250984305147063
2014-12-12	0.1	7.3087858	37.656488	0.286320721570456
2014-12-13	0.8	5.2329588	19.152869	0.260365642168007
2014-12-14	2.6	2.8794398	35.971531	0.232778168579693
2014-12-15	0.1	4.0720358	115.24184	0.243011196196989
2014-12-16	0.4	4.8874342	62.838106	0.249570879045272
2014-12-17	1.7	2.8339726	26.186409	0.226602483626233
2014-12-18	0	9.2121852	29.247158	0.292487301666253
2014-12-19	2.7	10.3610548	27.052075	0.303629337484602
2014-12-20	4.4	5.0103766	29.989157	0.245642295247092
2014-12-21	0	5.4850044	66.31623	0.25001235354282
2014-12-22	0	8.4291296	28.999824	0.280840979900249
2014-12-23	0	10.1319104	34.688489	0.299217360564668
2014-12-24	1.9	8.14588	26.140034	0.278246998733558
2014-12-25	0.6	4.0881068	101.607594	0.236351182423948
2014-12-26	0.2	-0.2790984	101.221136	0.193887636101152
2014-12-27	0	-3.1270656	37.981113	0.168486826454563
2014-12-28	0	-4.8226816	72.344978	0.154671804238021
2014-12-29	1.7	-2.465279	39.233238	0.176985608713454
2014-12-30	2.6	-0.403648	33.66824	0.198221740629155
2014-12-31	0.7	2.3883392	38.553071	0.228418249385908
2015-01-01	0.02	3.9270008	132.199626	0.248089018224788
2015-01-02	0.02	4.199958	36.52803	0.254099255716008
2015-01-03	0.04	3.3923464	24.856992	0.248677943537777
2015-01-04	0.04	3.0167742	54.165983	0.248097601375025
2015-01-05	0.06	2.4539654	36.280697	0.24568951270039
2015-01-06	0.08	1.3869236	118.117089	0.237922838758146
2015-01-07	0.1	1.2495356	58.061482	0.240581824184321
2015-01-08	2.2	5.2146976	23.388451	0.291563561235034
2015-01-09	0.22	2.1154922	28.072325	0.259782708617895
2015-01-10	1.16	4.6352918	79.548559	0.29578462419862
2015-01-11	0.28	7.3048106	94.404013	0.336203262992661
2015-01-12	0.08	3.7776726	17.467911	0.297020232579591
2015-01-13	0.06	4.0068302	147.225121	0.306140173180523
2015-01-14	0.76	5.152263	95.563387	0.327840278105591
2015-01-15	0.02	2.2265706	64.600355	0.296110363441857
2015-01-16	1.66	0.5939402	31.303115	0.281700997760699
2015-01-17	0.44	-0.6139398	45.756653	0.272852234141131
2015-01-18	0.02	0.5960134	176.163113	0.295537316478313
2015-01-19	0.02	0.9205084	30.777532	0.307323388968331
2015-01-20	0.14	0.298295	32.09149	0.306334330905327
2015-01-21	0	-0.0824186	151.043329	0.308751036816431
2015-01-22	0.06	1.0253264	16.138495	0.332849850490594
2015-01-23	0.02	1.3441548	21.672577	0.346269821830159
2015-01-24	0.1	2.260941	152.527328	0.369597755146452
2015-01-25	0.08	2.946186	77.987268	0.390318717602981
2015-01-26	1.22	3.1118062	78.080018	0.403250188098346
2015-01-27	0	2.429051	83.892349	0.402182152911045
2015-01-28	0.16	1.8530874	78.543768	0.402832021447734
2015-01-29	0	0.7138324	169.175948	0.393667728063212
2015-01-30	0.14	0.695507	115.690131	0.403808954599551
2015-01-31	0	1.8466666	89.581014	0.435500306863337
2015-02-01	0	1.124442	169.145031	0.433480163182307
2015-02-02	0	-0.7103194	166.718074	0.410655521897652
2015-02-03	0	-0.3665266	103.508968	0.42803950764451
2015-02-04	0	-1.2837402	85.932849	0.421782527589755
2015-02-05	0	0.4637134	86.257473	0.467557200371116
2015-02-06	0	2.0644164	78.110934	0.513282797089295
2015-02-07	0	3.75537	242.757592	0.563639109763218
2015-02-08	0.02	4.6727394	223.527431	0.598904224035025
2015-02-09	0	3.6798178	48.42716	0.590945159438427
2015-02-10	0	0.6289112	52.171859	0.534919609271477
2015-02-11	0	2.3641826	79.981392	0.589359193688966
2015-02-12	0	2.2100526	85.020807	0.600320171836106
2015-02-13	0	1.3044224	281.80533	0.592782373914716
2015-02-14	0	2.7943338	302.643157	0.645253367152721
2015-02-15	0	0.7835788	140.052457	0.60893238698706
2015-02-16	0	2.9886988	250.672256	0.68209829845379
2015-02-17	0	2.337402	80.692475	0.680580253243963
2015-02-18	0	4.3553136	166.486199	0.753461751540372
2015-02-19	0	4.627225	302.565865	0.778900858617014
2015-02-20	0	1.6885118	251.398798	0.710820663841945
2015-02-21	0	2.3735064	146.575872	0.747411213945524
2015-02-22	0	3.6642932	137.177208	0.803754760973997
2015-02-23	0.16	3.5133296	55.820025	0.817028633545266
2015-02-24	0	3.212658	156.561952	0.825521706416741
2015-02-25	0	4.1100694	329.277857	0.872854390600088
2015-02-26	0	4.3138146	372.885802	0.898510947754717
2015-02-27	0.26	4.825976	292.378827	0.935154569349729
2015-02-28	0	5.9932626	324.377567	0.995609390925493
2015-03-01	0	5.5513318	80.336934	1.00049837122247
2015-03-02	2.2	4.3143772	318.874402	0.97619728597787
2015-03-03	0.62	4.6075386	329.262399	1.00680070550542
2015-03-04	0	5.2313254	187.509526	1.05041050200743
2015-03-05	0.38	7.0857368	162.621617	1.14236335453591
2015-03-06	0	9.265565	92.935471	1.24960726099272
2015-03-07	0	6.55531	342.01552	1.16566740933849
2015-03-08	0	5.7631382	313.865904	1.15561864615152
2015-03-09	0	2.1134082	176.487737	1.02836945364391
2015-03-10	1.44	4.0972072	199.95348	1.1293296818803
2015-03-11	0	3.875748	246.684008	1.1405772318162
2015-03-12	0	3.996201	76.642393	1.16630117463582
2015-03-13	0	5.4633518	161.539534	1.2513791901792
2015-03-14	2.14	7.9970748	64.955897	1.38668174721864
2015-03-15	0.26	8.2479776	103.416218	1.42179146693298
2015-03-16	0.02	8.5002224	279.007373	1.45736876916581
2015-03-17	0	6.9165092	299.644241	1.40727937921128
2015-03-18	0	5.7830456	447.255821	1.3762972020329
2015-03-19	0	3.7695404	448.337904	1.30150697913805
2015-03-20	0	2.9011604	426.680786	1.28024048387346
2015-03-21	0.5	4.0592802	177.492529	1.35759448087071
2015-03-22	0	5.1096918	244.458008	1.4316103229809
2015-03-23	0	8.9397282	346.158352	1.64983159325295
2015-03-24	0	7.4564318	133.297167	1.59750740520691
2015-03-25	0	7.7633432	434.657283	1.63723566368341
2015-03-26	0	8.6356714	84.371557	1.70757338733566
2015-03-27	0.12	9.4782078	260.44192	1.77730366693626
2015-03-28	0.08	7.0182444	335.182939	1.66749928479458
2015-03-29	1.42	6.8656422	97.634803	1.68212143370018
2015-03-30	0	5.1089874	370.072386	1.60596084643055
2015-03-31	3.88	3.8010626	386.241798	1.55321307416278
2015-04-01	0.3	4.8054326	305.982156	1.63162190675871
2015-04-02	4.1	5.519469	233.235262	1.69465110762356
2015-04-03	0	5.7391724	274.802707	1.7293739453442
2015-04-04	0	5.9827088	469.933189	1.7657510187257
2015-04-05	0	8.0120372	483.05731	1.91078587517895
2015-04-06	0.02	9.1623234	419.585413	2.00429016581974
2015-04-07	0	11.1781932	489.951724	2.15142353765208
2015-04-08	0	12.7559382	272.236625	2.27242718926731
2015-04-09	0	12.9272248	477.662353	2.30887359159482
2015-04-10	0	11.1843448	566.207659	2.22681650279329
2015-04-11	0	9.6150898	432.74045	2.1514612769411
2015-04-12	0	10.6934858	561.121869	2.24455002245009
2015-04-13	0	15.4859128	405.379209	2.57075328375121
2015-04-14	0.08	10.3328244	485.221476	2.26879988471183
2015-04-15	0	7.8936942	606.924897	2.12869387331404
2015-04-16	0	7.5706058	258.77242	2.12832765033634
2015-04-17	0	9.699684	274.802707	2.29543174869464
2015-04-18	0	11.547554	529.277712	2.44401247750286
2015-04-19	0	12.8452264	593.785318	2.55525156210501
2015-04-20	0	7.594294	646.977426	2.2138976239738
2015-04-21	0	10.363497	669.191044	2.43065847435925
2015-04-22	0	13.223075	276.363998	2.65259369401857
2015-04-23	0	14.4096118	651.135717	2.75759354562423
2015-04-24	0	13.7063148	653.037091	2.73305685599183
2015-04-25	0	11.0271874	349.280934	2.56575923790716
2015-04-26	0.2	9.1673934	449.543654	2.45048224437826
2015-04-27	0.92	6.920531	153.362078	2.30214798788572
2015-04-28	0	12.9765304	285.809037	2.77194329198664
2015-04-29	0	12.2262912	663.749713	2.73802448722413
2015-04-30	4.4	13.0011468	448.909862	2.81690458099107
2015-05-01	0.32	13.0201418	582.407988	2.83946453208864
2015-05-02	0	16.7182576	601.761815	3.12812631761865
2015-05-03	0	17.7456222	355.881641	3.22236398679801
2015-05-04	0	15.2437638	588.622236	3.06654204063287
2015-05-05	0.1	12.7795902	331.75119	2.90275423199239
2015-05-06	0	14.3629306	550.161914	3.04229512749134
2015-05-07	0	15.2893818	590.508152	3.13191670662652
2015-05-08	0	13.4022916	532.601253	3.0082347400187
2015-05-09	0.3	14.7922918	387.138381	3.13423749918421
2015-05-10	0	17.1027084	655.974173	3.32573834814977
2015-05-11	0	14.4520904	588.050278	3.14512646704381
2015-05-12	8.36	12.1733334	498.855722	2.98315546541859
2015-05-13	0	12.6136456	717.297363	3.0351502056073
2015-05-14	0	12.9947918	657.720965	3.08297103088298
