Date	DayCount	NumberPlants	LeafAreaIndex
2023-10-28	3953	0	0
2023-10-29	3954	0	0
2023-10-30	3955	0	0
2023-10-31	3956	0	0
2023-11-01	3957	0	0
2023-11-02	3958	0	0
2023-11-03	3959	0	0
2023-11-04	3960	0	0
2023-11-05	3961	0	0
2023-11-06	3962	0	0
2023-11-07	3963	0	0
2023-11-08	3964	0	0
2023-11-09	3965	0	0
2023-11-10	3966	0	0
2023-11-11	3967	0	0
2023-11-12	3968	0	0
2023-11-13	3969	0	0
2023-11-14	3970	0	0
2023-11-15	3971	0	0
2023-11-16	3972	0	0
2023-11-17	3973	0	0
2023-11-18	3974	0	0
2023-11-19	3975	0	0
2023-11-20	3976	0	0
2023-11-21	3977	0	0
2023-11-22	3978	0	0
2023-11-23	3979	0	0
2023-11-24	3980	0	0
2023-11-25	3981	0	0
2023-11-26	3982	0	0
2023-11-27	3983	0	0
2023-11-28	3984	0	0
2023-11-29	3985	0	0
2023-11-30	3986	0	0
2023-12-01	3987	0	0
2023-12-02	3988	0	0
2023-12-03	3989	0	0
2023-12-04	3990	0	0
2023-12-05	3991	0	0
2023-12-06	3992	0	0
2023-12-07	3993	0	0
2023-12-08	3994	0	0
2023-12-09	3995	0	0
2023-12-10	3996	0	0
2023-12-11	3997	0	0
2023-12-12	3998	0	0
2023-12-13	3999	0	0
2023-12-14	4000	0	0
2023-12-15	4001	0	0
2023-12-16	4002	0	0
2023-12-17	4003	0	0
2023-12-18	4004	0	0
2023-12-19	4005	0	0
2023-12-20	4006	0	0
2023-12-21	4007	0	0
2023-12-22	4008	0	0
2023-12-23	4009	0	0
2023-12-24	4010	0	0
2023-12-25	4011	0	0
2023-12-26	4012	0	0
2023-12-27	4013	0	0
2023-12-28	4014	0	0
2023-12-29	4015	0	0
2023-12-30	4016	0	0
2023-12-31	4017	0	0
