Simulation results on grassland dynamics (at population and community level).
Time	PFT	Fraction
2084	1	7.04225
2084	2	38.0282
2085	0	53.5211
2085	1	8.4507
2085	2	38.0282
2086	0	52.0548
2086	1	9.58904
2086	2	38.3562
2087	0	49.3151
2087	1	10.9589
2087	2	39.726
2088	0	49.3151
2088	1	10.9589
2088	2	39.726
2089	0	50
2089	1	10.8108
2089	2	39.1892
2090	0	50
2090	1	10.8108
2090	2	39.1892
2091	0	52.1127
2091	1	9.85915
2091	2	38.0282
2092	0	52.8571
2092	1	8.57143
2092	2	38.5714
2093	0	52.7778
2093	1	8.33333
2093	2	38.8889
2094	0	50.7042
2094	1	8.4507
2094	2	40.8451
2095	0	50
2095	1	8.57143
2095	2	41.4286
2096	0	50.7246
2096	1	8.69565
2096	2	40.5797
2097	0	50.7246
2097	1	8.69565
2097	2	40.5797
2098	0	52.2388
2098	1	5.97015
2098	2	41.791
2099	0	53.7313
2099	1	4.47761
2099	2	41.791
2100	0	55.3846
2100	1	3.07692
2100	2	41.5385
2101	0	54.6875
2101	1	3.125
2101	2	42.1875
2102	0	54.5455
2102	1	4.54545
2102	2	40.9091
2103	0	53.0303
2103	1	6.06061
2103	2	40.9091
2104	0	53.7313
2104	1	4.47761
2104	2	41.791
2105	0	52.9412
2105	1	4.41176
2105	2	42.6471
2106	0	53.6232
2106	1	5.7971
2106	2	40.5797
2107	0	51.4286
2107	1	7.14286
2107	2	41.4286
2108	0	52.1127
2108	1	7.04225
2108	2	40.8451
2109	0	54.2857
2109	1	7.14286
2109	2	38.5714
2110	0	55.0725
2110	1	7.24638
2110	2	37.6812
2111	0	54.2857
2111	1	7.14286
2111	2	38.5714
2112	0	54.9296
2112	1	7.04225
2112	2	38.0282
2113	0	53.5211
2113	1	7.04225
2113	2	39.4366
2114	0	55.0725
2114	1	7.24638
2114	2	37.6812
2115	0	55.7143
2115	1	7.14286
2115	2	37.1429
2116	0	55.8824
2116	1	5.88235
2116	2	38.2353
2117	0	55.7143
2117	1	5.71429
2117	2	38.5714
2118	0	55.7143
2118	1	5.71429
2118	2	38.5714
2119	0	56.5217
2119	1	4.34783
2119	2	39.1304
2120	0	54.9296
2120	1	5.6338
2120	2	39.4366
2121	0	54.7945
2121	1	5.47945
2121	2	39.726
2122	0	54.0541
2122	1	5.40541
2122	2	40.5405
2123	0	53.3333
2123	1	6.66667
2123	2	40
2124	0	52
2124	1	6.66667
2124	2	41.3333
2125	0	50.6494
2125	1	7.79221
2125	2	41.5584
2126	0	51.2821
2126	1	8.97436
2126	2	39.7436
2127	0	51.25
2127	1	10
2127	2	38.75
2128	0	51.8987
2128	1	8.86076
2128	2	39.2405
2129	0	52.6316
2129	1	7.89474
2129	2	39.4737
2130	0	53.3333
2130	1	8
2130	2	38.6667
2131	0	53.5211
2131	1	5.6338
2131	2	40.8451
2132	0	55.0725
2132	1	2.89855
2132	2	42.029
2133	0	54.9296
2133	1	4.22535
2133	2	40.8451
2134	0	54.9296
2134	1	2.8169
2134	2	42.2535
2135	0	54.1667
2135	1	4.16667
2135	2	41.6667
2136	0	54.2857
2136	1	4.28571
2136	2	41.4286
2137	0	54.1667
2137	1	4.16667
2137	2	41.6667
2138	0	54.9296
2138	1	2.8169
2138	2	42.2535
2139	0	55.5556
2139	1	2.77778
2139	2	41.6667
2140	0	54.0541
2140	1	4.05405
2140	2	41.8919
2141	0	54.0541
2141	1	4.05405
2141	2	41.8919
2142	0	53.3333
2142	1	5.33333
2142	2	41.3333
2143	0	54.0541
2143	1	6.75676
2143	2	39.1892
2144	0	54.6667
2144	1	6.66667
2144	2	38.6667
2145	0	54.0541
2145	1	5.40541
2145	2	40.5405
2146	0	52.7027
2146	1	6.75676
2146	2	40.5405
2147	0	54.0541
2147	1	6.75676
2147	2	39.1892
2148	0	53.3333
2148	1	8
2148	2	38.6667
2149	0	53.3333
2149	1	6.66667
2149	2	40
2150	0	53.3333
2150	1	5.33333
2150	2	41.3333
2151	0	53.2468
2151	1	6.49351
2151	2	40.2597
2152	0	52.5
2152	1	7.5
2152	2	40
2153	0	53.75
2153	1	5
2153	2	41.25
2154	0	55.6962
2154	1	2.53165
2154	2	41.7722
2155	0	55.8442
2155	1	2.5974
2155	2	41.5584
2156	0	55.8442
2156	1	3.8961
2156	2	40.2597
2157	0	55.8442
2157	1	5.19481
2157	2	38.961
2158	0	57.3333
2158	1	4
2158	2	38.6667
2159	0	54.6667
2159	1	5.33333
2159	2	40
2160	0	55.4054
2160	1	5.40541
2160	2	39.1892
2161	0	55.4054
2161	1	5.40541
2161	2	39.1892
2162	0	54.0541
2162	1	6.75676
2162	2	39.1892
2163	0	55.4054
2163	1	6.75676
2163	2	37.8378
2164	0	52.0548
2164	1	8.21918
2164	2	39.726
2165	0	52.0548
2165	1	8.21918
2165	2	39.726
2166	0	53.4247
2166	1	6.84932
2166	2	39.726
2167	0	54.0541
2167	1	8.10811
2167	2	37.8378
2168	0	52.6316
2168	1	9.21053
2168	2	38.1579
2169	0	53.2468
2169	1	7.79221
2169	2	38.961
2170	0	53.4247
2170	1	6.84932
2170	2	39.726
2171	0	52.6316
2171	1	7.89474
2171	2	39.4737
2172	0	53.3333
2172	1	6.66667
2172	2	40
2173	0	52.7027
2173	1	5.40541
2173	2	41.8919
2174	0	52.7778
2174	1	5.55556
2174	2	41.6667
2175	0	53.6232
2175	1	5.7971
2175	2	40.5797
2176	0	52.2388
2176	1	5.97015
2176	2	41.791
2177	0	50
2177	1	7.57576
2177	2	42.4242
2178	0	49.2537
2178	1	8.95522
2178	2	41.791
2179	0	50.7463
2179	1	8.95522
2179	2	40.2985
2180	0	49.1803
2180	1	6.55738
2180	2	44.2623
2181	0	49.1803
2181	1	8.19672
2181	2	42.623
2182	0	48.3333
2182	1	10
2182	2	41.6667
2183	0	46.6667
2183	1	10
2183	2	43.3333
2184	0	44.2623
2184	1	11.4754
2184	2	44.2623
2185	0	44.4444
2185	1	12.6984
2185	2	42.8571
2186	0	44.4444
2186	1	12.6984
2186	2	42.8571
2187	0	42.1875
2187	1	14.0625
2187	2	43.75
2188	0	41.2698
2188	1	14.2857
2188	2	44.4444
2189	0	44.0678
2189	1	10.1695
2189	2	45.7627
2190	0	43.3333
2190	1	10
2190	2	46.6667
2191	0	42.8571
2191	1	11.1111
2191	2	46.0317
2192	0	42.8571
2192	1	11.1111
2192	2	46.0317
2193	0	43.5484
2193	1	11.2903
2193	2	45.1613
2194	0	43.75
2194	1	10.9375
2194	2	45.3125
2195	0	41.5385
2195	1	12.3077
2195	2	46.1538
2196	0	42.8571
2196	1	14.2857
2196	2	42.8571
2197	0	45.1613
2197	1	11.2903
2197	2	43.5484
2198	0	46.6667
2198	1	10
2198	2	43.3333
2199	0	44.0678
2199	1	11.8644
2199	2	44.0678
2200	0	44.2623
2200	1	13.1148
2200	2	42.623
2201	0	44.0678
2201	1	10.1695
2201	2	45.7627
2202	0	45.7627
2202	1	8.47458
2202	2	45.7627
2203	0	45
2203	1	10
2203	2	45
2204	0	45.9016
2204	1	9.83607
2204	2	44.2623
2205	0	46.0317
2205	1	9.52381
2205	2	44.4444
2206	0	45.3125
2206	1	9.375
2206	2	45.3125
2207	0	46.1538
2207	1	10.7692
2207	2	43.0769
2208	0	46.1538
2208	1	9.23077
2208	2	44.6154
2209	0	46.1538
2209	1	10.7692
2209	2	43.0769
2210	0	49.2063
2210	1	7.93651
2210	2	42.8571
2211	0	51.6129
2211	1	6.45161
2211	2	41.9355
2212	0	50.7937
2212	1	7.93651
2212	2	41.2698
2213	0	50.7937
2213	1	9.52381
2213	2	39.6825
2214	0	50.7937
2214	1	7.93651
2214	2	41.2698
2215	0	50.7937
2215	1	9.52381
2215	2	39.6825
2216	0	51.6129
2216	1	8.06452
2216	2	40.3226
2217	0	50
2217	1	9.375
2217	2	40.625
2218	0	50.7692
2218	1	7.69231
2218	2	41.5385
2219	0	46.875
2219	1	9.375
2219	2	43.75
2220	0	45.3125
2220	1	9.375
2220	2	45.3125
2221	0	48.3871
2221	1	8.06452
2221	2	43.5484
2222	0	49.1803
2222	1	8.19672
2222	2	42.623
2223	0	50
2223	1	8.06452
2223	2	41.9355
2224	0	49.2063
2224	1	9.52381
2224	2	41.2698
2225	0	50
2225	1	8.06452
2225	2	41.9355
2226	0	48.3333
2226	1	6.66667
2226	2	45
2227	0	49.1803
2227	1	4.91803
2227	2	45.9016
2228	0	49.1525
2228	1	3.38983
2228	2	47.4576
2229	0	51.7241
2229	1	1.72414
2229	2	46.5517
2230	0	51.7241
2230	1	3.44828
2230	2	44.8276
2231	0	50
2231	1	5
2231	2	45
2232	0	48.3333
2232	1	5
2232	2	46.6667
2233	0	46.7742
2233	1	6.45161
2233	2	46.7742
2234	0	46.7742
2234	1	8.06452
2234	2	45.1613
2235	0	46.1538
2235	1	9.23077
2235	2	44.6154
2236	0	46.1538
2236	1	9.23077
2236	2	44.6154
2237	0	45.3125
2237	1	9.375
2237	2	45.3125
2238	0	46.0317
2238	1	7.93651
2238	2	46.0317
2239	0	46.875
2239	1	7.8125
2239	2	45.3125
2240	0	46.7742
2240	1	6.45161
2240	2	46.7742
2241	0	48.3871
2241	1	4.83871
2241	2	46.7742
2242	0	46.875
2242	1	6.25
2242	2	46.875
2243	0	47.619
2243	1	4.7619
2243	2	47.619
2244	0	46.1538
2244	1	6.15385
2244	2	47.6923
2245	0	49.2063
2245	1	3.1746
2245	2	47.619
2246	0	50.7937
2246	1	1.5873
2246	2	47.619
2247	0	52.459
2247	1	3.27869
2247	2	44.2623
2248	0	54.2373
2248	1	0
2248	2	45.7627
2249	0	51.6667
2249	1	1.66667
2249	2	46.6667
2250	0	50.7937
2250	1	3.1746
2250	2	46.0317
2251	0	50
2251	1	4.6875
2251	2	45.3125
2252	0	51.5625
2252	1	4.6875
2252	2	43.75
2253	0	51.5625
2253	1	4.6875
2253	2	43.75
2254	0	53.125
2254	1	3.125
2254	2	43.75
2255	0	52.459
2255	1	3.27869
2255	2	44.2623
2256	0	54.0984
2256	1	3.27869
2256	2	42.623
2257	0	53.2258
2257	1	3.22581
2257	2	43.5484
2258	0	53.125
2258	1	4.6875
2258	2	42.1875
2259	0	52.3077
2259	1	4.61538
2259	2	43.0769
2260	0	51.6129
2260	1	6.45161
2260	2	41.9355
2261	0	51.6129
2261	1	4.83871
2261	2	43.5484
2262	0	50
2262	1	6.25
2262	2	43.75
2263	0	51.6129
2263	1	1.6129
2263	2	46.7742
2264	0	50
2264	1	3.125
2264	2	46.875
2265	0	50.7937
2265	1	1.5873
2265	2	47.619
2266	0	50
2266	1	3.0303
2266	2	46.9697
2267	0	49.2537
2267	1	4.47761
2267	2	46.2687
2268	0	48.5714
2268	1	5.71429
2268	2	45.7143
2269	0	47.2222
2269	1	6.94444
2269	2	45.8333
2270	0	48.6111
2270	1	8.33333
2270	2	43.0556
2271	0	47.1429
2271	1	8.57143
2271	2	44.2857
2272	0	47.2222
2272	1	8.33333
2272	2	44.4444
2273	0	47.8261
2273	1	8.69565
2273	2	43.4783
2274	0	50
2274	1	7.57576
2274	2	42.4242
2275	0	50.7463
2275	1	7.46269
2275	2	41.791
2276	0	51.5152
2276	1	7.57576
2276	2	40.9091
2277	0	52.2388
2277	1	7.46269
2277	2	40.2985
2278	0	49.2308
2278	1	9.23077
2278	2	41.5385
2279	0	50
2279	1	9.375
2279	2	40.625
2280	0	50.7937
2280	1	7.93651
2280	2	41.2698
2281	0	50
2281	1	8.06452
2281	2	41.9355
2282	0	49.2063
2282	1	9.52381
2282	2	41.2698
2283	0	51.6129
2283	1	6.45161
2283	2	41.9355
2284	0	50.7937
2284	1	6.34921
2284	2	42.8571
2285	0	48.3871
2285	1	6.45161
2285	2	45.1613
2286	0	47.619
2286	1	7.93651
2286	2	44.4444
2287	0	48.4375
2287	1	6.25
2287	2	45.3125
2288	0	47.6923
2288	1	6.15385
2288	2	46.1538
2289	0	50
2289	1	4.6875
2289	2	45.3125
2290	0	50
2290	1	4.6875
2290	2	45.3125
2291	0	49.2308
2291	1	4.61538
2291	2	46.1538
2292	0	48.5294
2292	1	5.88235
2292	2	45.5882
2293	0	51.5152
2293	1	1.51515
2293	2	46.9697
2294	0	48.4848
2294	1	3.0303
2294	2	48.4848
2295	0	48.3871
2295	1	3.22581
2295	2	48.3871
2296	0	49.1803
2296	1	3.27869
2296	2	47.541
2297	0	46.7742
2297	1	4.83871
2297	2	48.3871
2298	0	49.1803
2298	1	4.91803
2298	2	45.9016
2299	0	48.4375
2299	1	6.25
2299	2	45.3125
2300	0	47.619
2300	1	6.34921
2300	2	46.0317
2301	0	47.6923
2301	1	7.69231
2301	2	44.6154
2302	0	47.6923
2302	1	7.69231
2302	2	44.6154
2303	0	49.2308
2303	1	4.61538
2303	2	46.1538
2304	0	51.5625
2304	1	6.25
2304	2	42.1875
2305	0	50
2305	1	6.25
2305	2	43.75
2306	0	50
2306	1	6.25
2306	2	43.75
2307	0	50
2307	1	6.25
2307	2	43.75
2308	0	46.875
2308	1	7.8125
2308	2	45.3125
2309	0	48.3871
2309	1	8.06452
2309	2	43.5484
2310	0	49.2063
2310	1	6.34921
2310	2	44.4444
2311	0	47.619
2311	1	6.34921
2311	2	46.0317
2312	0	48.2759
2312	1	3.44828
2312	2	48.2759
2313	0	45.7627
2313	1	5.08475
2313	2	49.1525
2314	0	47.4576
2314	1	3.38983
2314	2	49.1525
2315	0	45.614
2315	1	1.75439
2315	2	52.6316
2316	0	45.283
2316	1	3.77358
2316	2	50.9434
2317	0	45.4545
2317	1	5.45455
2317	2	49.0909
2318	0	45.614
2318	1	5.26316
2318	2	49.1228
2319	0	46.2963
2319	1	3.7037
2319	2	50
2320	0	44.6429
2320	1	5.35714
2320	2	50
2321	0	43.1034
2321	1	6.89655
2321	2	50
2322	0	42.1053
2322	1	7.01754
2322	2	50.8772
2323	0	43.6364
2323	1	5.45455
2323	2	50.9091
2324	0	45.4545
2324	1	1.81818
2324	2	52.7273
2325	0	43.8596
2325	1	3.50877
2325	2	52.6316
2326	0	44.0678
2326	1	5.08475
2326	2	50.8475
2327	0	45
2327	1	6.66667
2327	2	48.3333
2328	0	45.1613
2328	1	6.45161
2328	2	48.3871
2329	0	46.6667
2329	1	8.33333
2329	2	45
2330	0	46.6667
2330	1	6.66667
2330	2	46.6667
2331	0	45.7627
2331	1	6.77966
2331	2	47.4576
2332	0	45.7627
2332	1	6.77966
2332	2	47.4576
2333	0	45
2333	1	6.66667
2333	2	48.3333
2334	0	43.5484
2334	1	8.06452
2334	2	48.3871
2335	0	43.5484
2335	1	8.06452
2335	2	48.3871
2336	0	42.623
2336	1	8.19672
2336	2	49.1803
2337	0	42.623
2337	1	6.55738
2337	2	50.8197
2338	0	42.1875
2338	1	7.8125
2338	2	50
2339	0	42.4242
2339	1	9.09091
2339	2	48.4848
2340	0	43.0769
2340	1	9.23077
2340	2	47.6923
2341	0	42.6471
2341	1	10.2941
2341	2	47.0588
2342	0	45.4545
2342	1	7.57576
2342	2	46.9697
2343	0	46.2687
2343	1	7.46269
2343	2	46.2687
2344	0	47.7612
2344	1	7.46269
2344	2	44.7761
2345	0	49.2308
2345	1	6.15385
2345	2	44.6154
2346	0	46.9697
2346	1	7.57576
2346	2	45.4545
2347	0	48.4848
2347	1	9.09091
2347	2	42.4242
2348	0	52.381
2348	1	6.34921
2348	2	41.2698
2349	0	53.2258
2349	1	4.83871
2349	2	41.9355
2350	0	52.3077
2350	1	6.15385
2350	2	41.5385
2351	0	53.0303
2351	1	6.06061
2351	2	40.9091
2352	0	53.7313
2352	1	5.97015
2352	2	40.2985
2353	0	53.7313
2353	1	5.97015
2353	2	40.2985
2354	0	52.8571
2354	1	7.14286
2354	2	40
2355	0	50
2355	1	8.57143
2355	2	41.4286
2356	0	50.7246
2356	1	7.24638
2356	2	42.029
2357	0	47.8261
2357	1	8.69565
2357	2	43.4783
2358	0	49.2754
2358	1	7.24638
2358	2	43.4783
2359	0	50.7246
2359	1	7.24638
2359	2	42.029
2360	0	50.7042
2360	1	8.4507
2360	2	40.8451
2361	0	51.4286
2361	1	5.71429
2361	2	42.8571
2362	0	52.1127
2362	1	5.6338
2362	2	42.2535
2363	0	50.6849
2363	1	6.84932
2363	2	42.4658
2364	0	50.6849
2364	1	5.47945
2364	2	43.8356
2365	0	50
2365	1	6.75676
2365	2	43.2432
2366	0	51.4286
2366	1	8.57143
2366	2	40
2367	0	50.7042
2367	1	8.4507
2367	2	40.8451
2368	0	49.2958
2368	1	9.85915
2368	2	40.8451
2369	0	50.7042
2369	1	8.4507
2369	2	40.8451
2370	0	50
2370	1	9.72222
2370	2	40.2778
2371	0	52.1127
2371	1	7.04225
2371	2	40.8451
2372	0	54.4118
2372	1	5.88235
2372	2	39.7059
2373	0	53.5211
2373	1	7.04225
2373	2	39.4366
2374	0	52.7778
2374	1	6.94444
2374	2	40.2778
2375	0	52.7778
2375	1	6.94444
2375	2	40.2778
2376	0	52.7027
2376	1	6.75676
2376	2	40.5405
2377	0	52.6316
2377	1	7.89474
2377	2	39.4737
2378	0	51.3158
2378	1	7.89474
2378	2	40.7895
2379	0	52.6316
2379	1	7.89474
2379	2	39.4737
2380	0	51.8987
2380	1	8.86076
2380	2	39.2405
2381	0	51.8987
2381	1	10.1266
2381	2	37.9747
2382	0	51.8987
2382	1	10.1266
2382	2	37.9747
2383	0	52.5641
2383	1	8.97436
2383	2	38.4615
2384	0	52.6316
2384	1	6.57895
2384	2	40.7895
2385	0	52.6316
2385	1	5.26316
2385	2	42.1053
2386	0	53.2468
2386	1	5.19481
2386	2	41.5584
2387	0	53.2468
2387	1	5.19481
2387	2	41.5584
2388	0	53.2468
2388	1	5.19481
2388	2	41.5584
2389	0	53.8462
2389	1	5.12821
2389	2	41.0256
2390	0	56
2390	1	2.66667
2390	2	41.3333
2391	0	56.5789
2391	1	3.94737
2391	2	39.4737
2392	0	57.8947
2392	1	2.63158
2392	2	39.4737
2393	0	56.962
2393	1	3.79747
2393	2	39.2405
2394	0	56.7901
2394	1	3.7037
2394	2	39.5062
2395	0	55.4217
2395	1	4.81928
2395	2	39.759
2396	0	54.7619
2396	1	4.7619
2396	2	40.4762
2397	0	54.7619
2397	1	3.57143
2397	2	41.6667
2398	0	54.7619
2398	1	3.57143
2398	2	41.6667
2399	0	54.7619
2399	1	3.57143
2399	2	41.6667
2400	0	54.6512
2400	1	3.48837
2400	2	41.8605
2401	0	55.814
2401	1	3.48837
2401	2	40.6977
2402	0	55.6818
2402	1	4.54545
2402	2	39.7727
2403	0	55.6818
2403	1	5.68182
2403	2	38.6364
2404	0	56.4706
2404	1	3.52941
2404	2	40
2405	0	56.9767
2405	1	2.32558
2405	2	40.6977
2406	0	56.3218
2406	1	3.44828
2406	2	40.2299
2407	0	57.4713
2407	1	3.44828
2407	2	39.0805
2408	0	58.6207
2408	1	2.29885
2408	2	39.0805
2409	0	58.1395
2409	1	3.48837
2409	2	38.3721
2410	0	59.5238
2410	1	4.7619
2410	2	35.7143
2411	0	57.8313
2411	1	6.0241
2411	2	36.1446
2412	0	56.4706
2412	1	7.05882
2412	2	36.4706
2413	0	57.6471
2413	1	7.05882
2413	2	35.2941
2414	0	58.3333
2414	1	7.14286
2414	2	34.5238
2415	0	58.8235
2415	1	7.05882
2415	2	34.1176
2416	0	58.6207
2416	1	6.89655
2416	2	34.4828
2417	0	59.3023
2417	1	6.97674
2417	2	33.7209
2418	0	60.4651
2418	1	5.81395
2418	2	33.7209
2419	0	60.2273
2419	1	6.81818
2419	2	32.9545
2420	0	60
2420	1	7.05882
2420	2	32.9412
2421	0	60.4651
2421	1	6.97674
2421	2	32.5581
2422	0	60.9195
2422	1	5.74713
2422	2	33.3333
2423	0	61.3636
2423	1	5.68182
2423	2	32.9545
2424	0	60.7143
2424	1	4.7619
2424	2	34.5238
2425	0	59.5238
2425	1	5.95238
2425	2	34.5238
2426	0	60.241
2426	1	4.81928
2426	2	34.9398
2427	0	61.7284
2427	1	4.93827
2427	2	33.3333
2428	0	60.241
2428	1	6.0241
2428	2	33.7349
2429	0	59.7561
2429	1	7.31707
2429	2	32.9268
2430	0	61.5385
2430	1	6.41026
2430	2	32.0513
2431	0	63.1579
2431	1	5.26316
2431	2	31.5789
2432	0	63.0137
2432	1	4.10959
2432	2	32.8767
2433	0	61.9718
2433	1	5.6338
2433	2	32.3944
2434	0	60.274
2434	1	6.84932
2434	2	32.8767
2435	0	60
2435	1	6.66667
2435	2	33.3333
2436	0	58.9041
2436	1	6.84932
2436	2	34.2466
2437	0	58.6667
2437	1	8
2437	2	33.3333
2438	0	60
2438	1	8
2438	2	32
2439	0	58.9744
2439	1	8.97436
2439	2	32.0513
2440	0	61.039
2440	1	7.79221
2440	2	31.1688
2441	0	60.2564
2441	1	8.97436
2441	2	30.7692
2442	0	58.2278
2442	1	10.1266
2442	2	31.6456
2443	0	56.962
2443	1	11.3924
2443	2	31.6456
2444	0	57.5
2444	1	11.25
2444	2	31.25
2445	0	59.2105
2445	1	9.21053
2445	2	31.5789
2446	0	59.2105
2446	1	9.21053
2446	2	31.5789
2447	0	61.3333
2447	1	8
2447	2	30.6667
2448	0	60.5263
2448	1	7.89474
2448	2	31.5789
2449	0	62.1622
2449	1	6.75676
2449	2	31.0811
2450	0	61.039
2450	1	7.79221
2450	2	31.1688
2451	0	60.2564
2451	1	7.69231
2451	2	32.0513
2452	0	58.9744
2452	1	8.97436
2452	2	32.0513
2453	0	61.039
2453	1	6.49351
2453	2	32.4675
2454	0	63.0137
2454	1	6.84932
2454	2	30.137
2455	0	62.1622
2455	1	6.75676
2455	2	31.0811
2456	0	61.3333
2456	1	6.66667
2456	2	32
2457	0	62.6667
2457	1	5.33333
2457	2	32
2458	0	62.3377
2458	1	5.19481
2458	2	32.4675
2459	0	61.039
2459	1	6.49351
2459	2	32.4675
2460	0	60.7595
2460	1	6.32911
2460	2	32.9114
2461	0	62.0253
2461	1	3.79747
2461	2	34.1772
2462	0	63.2911
2462	1	3.79747
2462	2	32.9114
2463	0	63.6364
2463	1	3.8961
2463	2	32.4675
2464	0	62.8205
2464	1	3.84615
2464	2	33.3333
2465	0	62.0253
2465	1	3.79747
2465	2	34.1772
2466	0	62.1622
2466	1	1.35135
2466	2	36.4865
2467	0	60.5263
2467	1	2.63158
2467	2	36.8421
2468	0	61.039
2468	1	2.5974
2468	2	36.3636
2469	0	60.2564
2469	1	3.84615
2469	2	35.8974
2470	0	58.4416
2470	1	5.19481
2470	2	36.3636
2471	0	58.2278
2471	1	5.06329
2471	2	36.7089
2472	0	55.8442
2472	1	6.49351
2472	2	37.6623
2473	0	57.8947
2473	1	5.26316
2473	2	36.8421
2474	0	58.4416
2474	1	5.19481
2474	2	36.3636
2475	0	58.4416
2475	1	6.49351
2475	2	35.0649
2476	0	57.3333
2476	1	5.33333
2476	2	37.3333
2477	0	58.1081
2477	1	5.40541
2477	2	36.4865
2478	0	57.5342
2478	1	4.10959
2478	2	38.3562
2479	0	56.5789
2479	1	5.26316
2479	2	38.1579
2480	0	56.9444
2480	1	4.16667
2480	2	38.8889
2481	0	57.7465
2481	1	2.8169
2481	2	39.4366
2482	0	57.7465
2482	1	4.22535
2482	2	38.0282
2483	0	60.2941
2483	1	1.47059
2483	2	38.2353
2484	0	58.5714
2484	1	2.85714
2484	2	38.5714
2485	0	59.4203
2485	1	1.44928
2485	2	39.1304
2486	0	57.971
2486	1	1.44928
2486	2	40.5797
2487	0	58.4615
2487	1	1.53846
2487	2	40
2488	0	56.7164
2488	1	2.98507
2488	2	40.2985
2489	0	56.7164
2489	1	1.49254
2489	2	41.791
2490	0	56.0606
2490	1	1.51515
2490	2	42.4242
2491	0	55.2239
2491	1	1.49254
2491	2	43.2836
2492	0	53.6232
2492	1	2.89855
2492	2	43.4783
2493	0	52.1739
2493	1	4.34783
2493	2	43.4783
2494	0	52.9412
2494	1	4.41176
2494	2	42.6471
2495	0	53.8462
2495	1	3.07692
2495	2	43.0769
2496	0	52.3077
2496	1	3.07692
2496	2	44.6154
2497	0	51.5152
2497	1	3.0303
2497	2	45.4545
2498	0	50
2498	1	4.41176
2498	2	45.5882
2499	0	50.7246
2499	1	4.34783
2499	2	44.9275
2500	0	49.2958
2500	1	5.6338
2500	2	45.0704
2501	0	48.5714
2501	1	4.28571
2501	2	47.1429
2502	0	47.2222
2502	1	5.55556
2502	2	47.2222
2503	0	48.6111
2503	1	5.55556
2503	2	45.8333
2504	0	48.6486
2504	1	5.40541
2504	2	45.9459
2505	0	46.6667
2505	1	6.66667
2505	2	46.6667
2506	0	45.4545
2506	1	7.79221
2506	2	46.7532
2507	0	45.5696
2507	1	7.59494
2507	2	46.8354
2508	0	47.3684
2508	1	5.26316
2508	2	47.3684
2509	0	48.0519
2509	1	3.8961
2509	2	48.0519
2510	0	46.7532
2510	1	3.8961
2510	2	49.3506
2511	0	46.25
2511	1	5
2511	2	48.75
2512	0	46.25
2512	1	3.75
2512	2	50
2513	0	45
2513	1	3.75
2513	2	51.25
2514	0	45
2514	1	5
2514	2	50
2515	0	45.122
2515	1	6.09756
2515	2	48.7805
2516	0	45.679
2516	1	6.17284
2516	2	48.1481
2517	0	45.122
2517	1	7.31707
2517	2	47.561
2518	0	46.3415
2518	1	6.09756
2518	2	47.561
2519	0	49.3671
2519	1	3.79747
2519	2	46.8354
2520	0	49.3671
2520	1	5.06329
2520	2	45.5696
2521	0	48.1481
2521	1	6.17284
2521	2	45.679
2522	0	50
2522	1	5
2522	2	45
2523	0	51.9481
2523	1	2.5974
2523	2	45.4545
2524	0	51.3158
2524	1	2.63158
2524	2	46.0526
2525	0	52
2525	1	0
2525	2	48
2526	0	52.6316
2526	1	0
2526	2	47.3684
2527	0	51.3158
2527	1	0
2527	2	48.6842
2528	0	50
2528	1	0
2528	2	50
2529	0	50.6849
2529	1	0
2529	2	49.3151
2530	0	47.9452
2530	1	1.36986
2530	2	50.6849
2531	0	48.6486
2531	1	1.35135
2531	2	50
2532	0	49.3151
2532	1	1.36986
2532	2	49.3151
2533	0	50.7042
2533	1	2.8169
2533	2	46.4789
2534	0	51.3889
2534	1	2.77778
2534	2	45.8333
2535	0	51.3514
2535	1	4.05405
2535	2	44.5946
2536	0	52.0548
2536	1	4.10959
2536	2	43.8356
2537	0	50.6849
2537	1	4.10959
2537	2	45.2055
2538	0	52.0548
2538	1	4.10959
2538	2	43.8356
2539	0	54.1667
2539	1	4.16667
2539	2	41.6667
2540	0	53.5211
2540	1	2.8169
2540	2	43.662
2541	0	53.5211
2541	1	2.8169
2541	2	43.662
2542	0	54.9296
2542	1	2.8169
2542	2	42.2535
2543	0	54.0541
2543	1	4.05405
2543	2	41.8919
2544	0	53.4247
2544	1	4.10959
2544	2	42.4658
2545	0	54.0541
2545	1	4.05405
2545	2	41.8919
2546	0	53.6232
2546	1	2.89855
2546	2	43.4783
2547	0	53.5211
2547	1	2.8169
2547	2	43.662
2548	0	52.7778
2548	1	4.16667
2548	2	43.0556
2549	0	55.0725
2549	1	2.89855
2549	2	42.029
2550	0	53.5211
2550	1	4.22535
2550	2	42.2535
2551	0	54.9296
2551	1	5.6338
2551	2	39.4366
2552	0	54.7945
2552	1	6.84932
2552	2	38.3562
2553	0	54.0541
2553	1	6.75676
2553	2	39.1892
2554	0	53.5211
2554	1	5.6338
2554	2	40.8451
2555	0	54.1667
2555	1	6.94444
2555	2	38.8889
2556	0	51.4286
2556	1	8.57143
2556	2	40
2557	0	51.3889
2557	1	8.33333
2557	2	40.2778
2558	0	51.4286
2558	1	8.57143
2558	2	40
2559	0	52.1127
2559	1	7.04225
2559	2	40.8451
2560	0	55.0725
2560	1	7.24638
2560	2	37.6812
2561	0	54.2857
2561	1	7.14286
2561	2	38.5714
2562	0	54.1667
2562	1	8.33333
